,PRODUCTO,PRESENTACION,MARCA,CATEGORIA,CATALOGO,PRECIO,FECHAREGISTRO,CADENACOMERCIAL,GIRO,NOMBRECOMERCIAL,DIRECCION,ESTADO,MUNICIPIO,LATITUD,LONGITUD
468629,Huevo,Paquete C/18 Blanco,Bachoco,Huevo,Basicos,48.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468630,Huevo,Paquete C/18 Blanco,Bachoco,Huevo,Pacic,48.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468672,Leche Condensada,Lata 385 Gr.,La Lechera. Cero,Leche Procesada,Basicos,37.5,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468673,Leche Condensada,Botella 335 Gr. (plástico),La Lechera. Original,Leche Procesada,Basicos,47,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468674,Leche Condensada,Lata 100 Gr.,La Lechera. Original,Leche Procesada,Basicos,12.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468675,Leche Condensada,Lata 375 Gr.,La Lechera. Original,Leche Procesada,Basicos,29.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468676,Leche en Polvo,Bolsa 480 Gr.,Nido. Entera. Forticrece,Leche Procesada,Basicos,89.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468677,Leche en Polvo,Lata 1.4 Kg. (alimento para Niños...),Nido. Kinder,Leche Procesada,Basicos,282.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468678,Leche en Polvo,Lata 360 Gr. (alimento para Niños...),Nido. Kinder,Leche Procesada,Basicos,84.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468679,Leche Evaporada,Lata 360 Gr. Evaporada Parcialmente Descremada,Carnation. Clavel,Leche Procesada,Basicos,20,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468680,Leche Evaporada,Lata 360 Gr. Reducida en Grasa,Carnation. Clavel,Leche Procesada,Basicos,24.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468681,Leche Ultrapasteurizada,Caja 1 Lt. Parcialmente Descremada. Light,Alpura,Leche Procesada,Basicos,36.5,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468682,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Grand Brand,Leche Procesada,Pacic,20,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468683,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Lala,Leche Procesada,Basicos,37,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468684,Leche Ultrapasteurizada,Caja 1 Lt. Semidescremada. Reducida en Grasa,Lala,Leche Procesada,Basicos,36.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468685,Leche Ultrapasteurizada,Caja 1 Lt. Entera,Santa Clara,Leche Procesada,Basicos,37,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468686,Leche Ultrapasteurizada,Caja 1 Lt. Light,Santa Clara,Leche Procesada,Basicos,37,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468703,Maíz Palomero,Bolsa 500 Gr.,Verde Valle,Legumbres Secas,Basicos,23.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468952,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,13.5,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468953,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Pacic,13.5,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468954,Tostadas de Maíz,Paquete 324 Gr. Onduladas,Milpa Real,Tortillas y Derivados del Maiz,Basicos,38.9,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
468955,Tostadas de Maíz,Caja 216 Gr. Clásicas. Horneadas Sin Grasa. Maíz Blanco,Saníssimo,Tortillas y Derivados del Maiz,Basicos,39,2026/02/19,Ley,Supermercado / Tienda de Autoservicio,Ley Sucursal Blvd. Kino,Blvd. Eusebio Kino y Revolucion S/n. Esq. Revolucion. Col. Cinco de Mayo. Cp. 83270,Sonora,Hermosillo,29.097565,-110.949496
469012,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,30,2026/02/19,Tortillerias Tradicionales,Tortillerías,Tortillería el Chino,Boulevard Solidaridad 135-b. Entre Ahome y los Pericos. Col. Emiliano Zapta. Cp. 83280,Sonora,Hermosillo,29.04922,-110.963444
469013,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,31,2026/02/19,Tortillerias Tradicionales,Tortillerías,Tortillería la Maxima,Av. Cruz Gálvez 25. Esq. Agustin Vildósola. Col. Villa de Seris. Cp. 83280,Sonora,Hermosillo,29.053385,-110.955992
469014,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,32,2026/02/19,Tortillerias Tradicionales,Tortillerías,Tortillería R. Maya,Av. Tamaulipas 78. Entre Rafaela de Romero y Rayon. Col. Centro. Cp. 83100,Sonora,Hermosillo,29.093733,-110.947868
469015,Tortilla de Maíz,1 Kg. Granel,S/M,Tortillas y Derivados del Maiz,Basicos,32,2026/02/19,Tortillerias Tradicionales,Tortillerías,Tortillería Rosita,Blvd. Solidaridad 118. Entre Av. los Mochis y Jesús Lujan Verdugo. Col. Emiliano Zapata. Cp. 83280,Sonora,Hermosillo,29.052572,-110.963568
469059,Arroz,Bolsa 900 Gr. Extra. Grano Largo,Precíssimo,Arroz y Cereales Preparados,Basicos,15.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469060,Arroz,Bolsa 900 Gr. Extra. Grano Largo,Precíssimo,Arroz y Cereales Preparados,Pacic,15.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469061,Arroz,Bolsa 900 Gr. Super Extra. Verde,Schettino,Arroz y Cereales Preparados,Basicos,22.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469062,Arroz,Bolsa 907 Gr. Super Extra. Grano Grueso,Sos,Arroz y Cereales Preparados,Basicos,32.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469120,Carne Cerdo,1 Kg. Granel. Chuleta Natural,Bachoco,Carne y Visceras de Cerdo,Basicos,116.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469121,Carne Cerdo,1 Kg. Granel. Cabeza,S/M,Carne y Visceras de Cerdo,Basicos,43.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469122,Carne Cerdo,1 Kg. Granel. Chuleta o Chuleta Natural o Fresca/chuleta de Puerco Entrecortada o Lomo Deshuesado de Puerco o Chuleta Natural Lomo de Puerco,S/M,Carne y Visceras de Cerdo,Pacic,116.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469123,Carne Cerdo,1 Kg. Granel. Chuleta Ahumada o Entrecot Ahumado,S/M,Carne y Visceras de Cerdo,Basicos,99,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469124,Carne Cerdo,1 Kg. Granel. Lomo o Caña de Lomo o en Trozo/lomo Sin Hueso,S/M,Carne y Visceras de Cerdo,Basicos,142,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469125,Carne Cerdo,1 Kg. Granel. Manitas,S/M,Carne y Visceras de Cerdo,Basicos,69,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469126,Carne Cerdo,1 Kg. Granel. Milanesa o Milanesa de Pierna,S/M,Carne y Visceras de Cerdo,Basicos,99.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469127,Carne Cerdo,1 Kg. Granel. Molida o Pulpa Molida,S/M,Carne y Visceras de Cerdo,Basicos,119,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469128,Carne Cerdo,1 Kg. Granel. Pierna Entera Sin Hueso o Pernil Sin Hueso,S/M,Carne y Visceras de Cerdo,Basicos,119,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469129,Carne Cerdo,1 Kg. Granel. Pulpa en Trocitos,S/M,Carne y Visceras de Cerdo,Pacic,88.1,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469130,Carne Cerdo,1 Kg. Granel. Pulpa en Trozo,S/M,Carne y Visceras de Cerdo,Pacic,88.1,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469131,Carne Pollo,1 Kg. Granel. Entero,Bachoco,Carne de Ave,Basicos,38.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469132,Carne Pollo,1 Kg. Granel. Entero,Bachoco,Carne de Ave,Pacic,38.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469133,Carne Pollo,1 Kg. Granel. Muslo (con Piel),S/M,Carne de Ave,Basicos,74,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469134,Carne Pollo,1 Kg. Granel. Muslo (sin Piel) o Light,S/M,Carne de Ave,Basicos,107.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469135,Carne Pollo,1 Kg. Granel. Pechuga con Hueso o Anatómica o Sin Rabadilla (con Piel),S/M,Carne de Ave,Basicos,99,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469136,Carne Pollo,1 Kg. Granel. Pechuga. Filete,S/M,Carne de Ave,Basicos,153.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469137,Carne Pollo,1 Kg. Granel. Pierna con Muslo. Corte Americano,S/M,Carne de Ave,Pacic,30.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469138,Carne Pollo,1 Kg. Granel. Pierna o Pierna Bate,S/M,Carne de Ave,Basicos,74,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469139,Carne Res,1 Kg. Granel. Bistec Diezmillo o Diezmillo Sin Hueso,S/M,Carne y Visceras de Res,Basicos,258,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469140,Carne Res,1 Kg. Granel. Bistec Flecha para Asar,S/M,Carne y Visceras de Res,Pacic,125.6,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469141,Carne Res,1 Kg. Granel. Bistec/chuleta del 0,S/M,Carne y Visceras de Res,Pacic,204,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469142,Carne Res,1 Kg. Granel. Carne para Asar,S/M,Carne y Visceras de Res,Basicos,176.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469143,Carne Res,1 Kg. Granel. Carne para Asar,S/M,Carne y Visceras de Res,Pacic,176.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469144,Carne Res,1 Kg. Granel. Filete Limpio,S/M,Carne y Visceras de Res,Basicos,619,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469145,Carne Res,1 Kg. Granel. Hígado,S/M,Carne y Visceras de Res,Basicos,74.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469146,Carne Res,1 Kg. Granel. Milanesa de Bola o Auténtica de Bola o de Bola Corte Delgado o de Pulpa Bola,S/M,Carne y Visceras de Res,Basicos,239.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469147,Carne Res,1 Kg. Granel. Milanesa o de Corte Delgado o de Pulpa Blanca,S/M,Carne y Visceras de Res,Basicos,239,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469148,Carne Res,1 Kg. Granel. Molida Especial 80/20,S/M,Carne y Visceras de Res,Basicos,119.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469149,Carne Res,1 Kg. Granel. Panza o Menudo. Crudos,S/M,Carne y Visceras de Res,Basicos,99,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469279,Frijol,Bolsa 908 Gr. Negro,Precíssimo,Legumbres Secas,Pacic,22.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469280,Frijol,Bolsa 908 Gr. Pinto,Precíssimo,Legumbres Secas,Basicos,28.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469281,Frijol,Bolsa 900 Gr. Pinto,Schettino,Legumbres Secas,Basicos,32.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469282,Frijol,Bolsa 900 Gr. Peruano,Verde Valle,Legumbres Secas,Basicos,64.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469283,Frijol,Bolsa 900 Gr. Pinto,Verde Valle,Legumbres Secas,Basicos,38.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469284,Frijoles,Lata 580 Gr. Refritos. Negro,La Costeña,Frutas y Legumbres Procesadas,Basicos,18,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469285,Frijoles,Bolsa 400 Gr. Refritos. Bayos,La Sierra,Frutas y Legumbres Procesadas,Basicos,17.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469286,Frijoles,Lata 560 Gr. Entero. Bayo,La Sierra,Frutas y Legumbres Procesadas,Basicos,18,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469321,Harina de Arroz,Caja 200 Gr.,Tres Estrellas,Arroz y Cereales Preparados,Basicos,13,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469322,Harina de Arroz,Caja 400 Gr.,Tres Estrellas,Arroz y Cereales Preparados,Basicos,28.5,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469323,Harina de Maíz,Caja 425 Gr. Fécula. Natural,Maizena,Tortillas y Derivados del Maiz,Basicos,65.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469324,Harina de Maíz,Paquete 1 Kg.,Maseca,Tortillas y Derivados del Maiz,Basicos,17,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469332,Huevo,Paquete C/12 Blanco,Bachoco,Huevo,Basicos,52.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469333,Huevo,Paquete C/18 Blanco,Bachoco,Huevo,Basicos,47.1,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469334,Huevo,Paquete C/18 Blanco,Bachoco,Huevo,Pacic,47.1,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
469335,Huevo,Paquete C/18 Blanco,Precíssimo,Huevo,Basicos,69.9,2026/02/20,Hipermercado Soriana,Supermercado / Tienda de Autoservicio,Soriana Hiper Sucursal Vado del Rio,Blvd. Paseo Rio Sonora Norte 218. Col. Proyecto Rio Sonora. Cp. 83000,Sonora,Hermosillo,29.064224,-110.967512
